Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),WHEAT AREA (1000 ha),SORGHUM AREA (1000 ha),PEARL MILLET AREA (1000 ha),MAIZE AREA (1000 ha),FINGER MILLET AREA (1000 ha),TOTAL AREA (1000 ha)
64,1966,5,Karnataka,Bangalore,0.2,0,0.1,0,0.4,-1,0.7
64,1967,5,Karnataka,Bangalore,1.2,0,0.9,0,3.3,-1,5.4
64,1968,5,Karnataka,Bangalore,0.3,0.2,1.9,0,6.4,-1,8.8
64,1969,5,Karnataka,Bangalore,0.8,1,1.7,0,5.2,-1,8.7
64,1970,5,Karnataka,Bangalore,2.5,0.2,0.7,0,12.1,-1,15.5
64,1971,5,Karnataka,Bangalore,4.6,0.5,0.2,0,14.2,-1,19.5
64,1972,5,Karnataka,Bangalore,9.3,0.4,0.3,0,7.1,-1,17.1
64,1973,5,Karnataka,Bangalore,14.5,0.5,0.9,0,8.9,-1,24.8
64,1974,5,Karnataka,Bangalore,14.6,0.8,0.7,0,9.3,-1,25.4
64,1975,5,Karnataka,Bangalore,23.8,0.5,0.6,0,19.1,-1,44
64,1976,5,Karnataka,Bangalore,6,0.4,0.1,0,10.3,-1,16.8
64,1977,5,Karnataka,Bangalore,26.7,0.6,0.2,0,18.8,-1,46.3
64,1978,5,Karnataka,Bangalore,20.5,0.4,0,0,17.3,-1,38.2
64,1979,5,Karnataka,Bangalore,23.6,0.2,0,0,11.4,-1,35.2
64,1980,5,Karnataka,Bangalore,15.7,0,0,0,11.2,-1,26.9
64,1981,5,Karnataka,Bangalore,28.1,0.3,0.2,0,9.8,-1,38.4
64,1982,5,Karnataka,Bangalore,19.8,0.4,0.2,0,10.8,-1,31.2
64,1983,5,Karnataka,Bangalore,24.4,0.2,0.1,0,11.6,-1,36.3
64,1984,5,Karnataka,Bangalore,24.2,0.2,0.1,0,9,-1,33.5
64,1985,5,Karnataka,Bangalore,21,0.2,0.1,0,10,-1,31.3
64,1986,5,Karnataka,Bangalore,24.4,0.2,0.1,0,13.9,-1,38.6
64,1987,5,Karnataka,Bangalore,21.1,0.1,0.1,0,10.7,-1,32
64,1988,5,Karnataka,Bangalore,29.1,0,0,0,8.3,-1,37.4
64,1989,5,Karnataka,Bangalore,20.8,0,0,0,6.6,-1,27.4
64,1990,5,Karnataka,Bangalore,15.66,0.03,0,0,5.63,179.21,200.53
64,1991,5,Karnataka,Bangalore,33.25,0.02,0,0,7.43,194.65,235.35
64,1992,5,Karnataka,Bangalore,24.45,0.01,0,0,6.68,184.61,215.75
64,1993,5,Karnataka,Bangalore,28.01,0.01,0,0,6.94,184.78,219.74
64,1994,5,Karnataka,Bangalore,13.96,0,0,0,7.31,171.46,192.73
64,1995,5,Karnataka,Bangalore,16.54,0,0,0,7.28,193.44,217.26
64,1996,5,Karnataka,Bangalore,22.73,0.01,0,0,7,193.68,223.42
64,1997,5,Karnataka,Bangalore,20.01,0,0,0,6.11,178.96,205.08
64,1998,5,Karnataka,Bangalore,27.68,0,0,0,4.99,4.87,37.54
64,1999,5,Karnataka,Bangalore,25.3,0,0,0,5.11,6.37,36.78
64,2000,5,Karnataka,Bangalore,29.28,0,0,0,6.7,195.1,231.08
64,2001,5,Karnataka,Bangalore,19.54,0,0,0,7.04,187.7,214.28
64,2002,5,Karnataka,Bangalore,8.92,0,0,0,5.5,138.51,152.93
64,2003,5,Karnataka,Bangalore,9.14,0,0.25,0,7.85,146.9,164.13
64,2004,5,Karnataka,Bangalore,12.75,0,0,0,8.58,175.03,196.36
64,2005,5,Karnataka,Bangalore,15.36,0,0,0,10.28,175.65,201.29
64,2006,5,Karnataka,Bangalore,9.93,0,0,0,7.98,113.3,131.21
64,2007,5,Karnataka,Bangalore,10.22,-1,0,0,11.19,150.65,172.04
64,2008,5,Karnataka,Bangalore,10.94,0,0,0,13.26,147.51,171.72
64,2009,5,Karnataka,Bangalore,12.02,0,0,0,13.59,142.62,168.24
65,1966,5,Karnataka,Kolar,0.5,0,0.1,0,0.8,-1,1.4
65,1967,5,Karnataka,Kolar,1.8,0,1.6,0,4.3,-1,7.7
65,1968,5,Karnataka,Kolar,1.7,0.1,6.5,0.1,5.7,-1,14.1
65,1969,5,Karnataka,Kolar,2.2,0.8,8.3,0.2,7.3,-1,18.8
65,1970,5,Karnataka,Kolar,2.7,0.5,1,0.7,8.2,-1,13.1
65,1971,5,Karnataka,Kolar,4.6,0.5,1.8,0.4,7.9,-1,15.2
65,1972,5,Karnataka,Kolar,15.4,0.8,2.6,0.3,8.5,-1,27.6
65,1973,5,Karnataka,Kolar,17.1,1.3,2.5,1.3,10.2,-1,32.4
65,1974,5,Karnataka,Kolar,19.9,0.9,2.5,2.8,10,-1,36.1
65,1975,5,Karnataka,Kolar,35.1,0.6,0.7,0.8,9.2,-1,46.4
65,1976,5,Karnataka,Kolar,11.9,0.6,1.2,0.9,12.9,-1,27.5
65,1977,5,Karnataka,Kolar,26.3,0.9,2.2,1.2,15.2,-1,45.8
65,1978,5,Karnataka,Kolar,27.2,0.9,1.9,1,19,-1,50
65,1979,5,Karnataka,Kolar,27.6,0.7,0.6,0.5,14.1,-1,43.5
65,1980,5,Karnataka,Kolar,10.4,0.3,1.4,0.6,11.8,-1,24.5
65,1981,5,Karnataka,Kolar,43.1,0.5,1.7,0.8,16,-1,62.1
65,1982,5,Karnataka,Kolar,20.7,0.4,0.4,0.5,15,-1,37
65,1983,5,Karnataka,Kolar,22,0.5,0.2,0.4,9.2,-1,32.3
65,1984,5,Karnataka,Kolar,21.8,0.6,0.2,0.3,7.1,-1,30
65,1985,5,Karnataka,Kolar,19,0.4,0.2,0.3,8,-1,27.9
65,1986,5,Karnataka,Kolar,22,0.4,0.2,0.3,11,-1,33.9
65,1987,5,Karnataka,Kolar,19.1,0.3,0.2,0.4,8.5,-1,28.5
65,1988,5,Karnataka,Kolar,35.1,0.1,0.2,0.2,10.1,-1,45.7
65,1989,5,Karnataka,Kolar,30.8,0.1,0,0.1,8.7,-1,39.7
65,1990,5,Karnataka,Kolar,18.34,0.06,0.36,0.35,9.46,101.23,129.8
65,1991,5,Karnataka,Kolar,52.58,0.07,0,0.44,8.89,91.73,153.71
65,1992,5,Karnataka,Kolar,14.81,0.04,0,0.18,9,92.24,116.27
65,1993,5,Karnataka,Kolar,29.96,0.04,0,0.18,10.59,108.39,149.16
65,1994,5,Karnataka,Kolar,15.21,0.03,0,0.07,9.39,93.76,118.46
65,1995,5,Karnataka,Kolar,14.82,0.01,0,0.11,10.81,101.91,127.66
65,1996,5,Karnataka,Kolar,33.05,0,0,0.14,15.02,107.78,155.99
65,1997,5,Karnataka,Kolar,18.87,0,0,0.09,12.48,100.26,131.7
65,1998,5,Karnataka,Kolar,25.97,0,0,0,7.64,17.35,50.96
65,1999,5,Karnataka,Kolar,8.59,0,0,0,6.17,11.46,26.22
65,2000,5,Karnataka,Kolar,21.72,0,0,0,16.43,131.96,170.11
65,2001,5,Karnataka,Kolar,24.06,0,0,0,16.3,100.9,141.26
65,2002,5,Karnataka,Kolar,5.48,0,0,0,16.9,51.25,73.63
65,2003,5,Karnataka,Kolar,5.07,0,0,0,0,120.92,125.99
65,2004,5,Karnataka,Kolar,4.21,0,0,0,24.9,109.31,138.42
65,2005,5,Karnataka,Kolar,15.06,0,0,0,23.09,106.69,144.84
65,2006,5,Karnataka,Kolar,8.13,0,0,0,23.95,62.52,94.6
65,2007,5,Karnataka,Kolar,8.49,0,0,0,34.54,98.28,141.31
65,2008,5,Karnataka,Kolar,9.92,0,0,0,35.58,104.13,149.65
65,2009,5,Karnataka,Kolar,8.15,0,0,0,39.99,96.62,144.76
66,1966,5,Karnataka,Tumkur,0.8,0,0.1,0,0.1,-1,1
66,1967,5,Karnataka,Tumkur,1.1,0,0.4,0,3.6,-1,5.1
66,1968,5,Karnataka,Tumkur,0.7,1,4.6,0,7.2,-1,13.5
66,1969,5,Karnataka,Tumkur,3.8,1.5,8.2,0,5.3,-1,18.8
66,1970,5,Karnataka,Tumkur,14.9,2.4,5.6,0.5,12.5,-1,35.9
66,1971,5,Karnataka,Tumkur,16.2,2,3.3,0.1,7.5,-1,29.1
66,1972,5,Karnataka,Tumkur,32,3,2.9,0,8.9,-1,46.8
66,1973,5,Karnataka,Tumkur,29.1,2.1,3.1,0,13.3,-1,47.6
66,1974,5,Karnataka,Tumkur,33.2,2,5.5,0,13.2,-1,53.9
66,1975,5,Karnataka,Tumkur,51.7,1,5,0.1,10.7,-1,68.5
66,1976,5,Karnataka,Tumkur,10.9,1.5,1.7,0,9.9,-1,24
66,1977,5,Karnataka,Tumkur,35.9,0.6,5.7,0.5,12.4,-1,55.1
66,1978,5,Karnataka,Tumkur,21.6,0.6,3,0.2,10.9,-1,36.3
66,1979,5,Karnataka,Tumkur,30.2,0.4,4.2,0,8.5,-1,43.3
66,1980,5,Karnataka,Tumkur,26.3,0.9,2.5,0,7.3,-1,37
66,1981,5,Karnataka,Tumkur,38.7,0.9,2.5,0,2.9,-1,45
66,1982,5,Karnataka,Tumkur,24.5,0.4,4.3,0,4.1,-1,33.3
66,1983,5,Karnataka,Tumkur,25.6,0.2,3.1,0,4.5,-1,33.4
66,1984,5,Karnataka,Tumkur,25.4,0.2,2.6,0,3.5,-1,31.7
66,1985,5,Karnataka,Tumkur,22.1,0.2,2.8,0,3.9,-1,29
66,1986,5,Karnataka,Tumkur,25.6,0.2,3.7,0,5.4,-1,34.9
66,1987,5,Karnataka,Tumkur,22.2,0.1,2.7,0,4.2,-1,29.2
66,1988,5,Karnataka,Tumkur,50.2,0.1,2.5,0,5.7,-1,58.5
66,1989,5,Karnataka,Tumkur,26.5,0,3.1,0,4.2,-1,33.8
66,1990,5,Karnataka,Tumkur,16.51,0.04,1.7,0,3.76,138.89,160.9
66,1991,5,Karnataka,Tumkur,35.06,0.05,3.67,0,2.44,140.18,181.4
66,1992,5,Karnataka,Tumkur,39.74,0.06,3.55,0,2.6,146.7,192.65
66,1993,5,Karnataka,Tumkur,32.06,0.06,2.21,0,4.29,153.36,191.98
66,1994,5,Karnataka,Tumkur,19.26,0.1,1.85,0,3.18,144.32,168.71
66,1995,5,Karnataka,Tumkur,17.37,0.04,1.3,0,4.98,162.73,186.42
66,1996,5,Karnataka,Tumkur,39.93,0.01,1.39,0,5.25,188,234.58
66,1997,5,Karnataka,Tumkur,31.64,0,2.67,0,4,158.49,196.8
66,1998,5,Karnataka,Tumkur,45.05,0,0.06,0,1.7,10.6,57.41
66,1999,5,Karnataka,Tumkur,38.5,0,0.2,0,2.16,15.22,56.08
66,2000,5,Karnataka,Tumkur,55.9,0,0.94,0,10.45,191.93,259.22
66,2001,5,Karnataka,Tumkur,49.27,0,0.75,0,9.15,159.47,218.64
66,2002,5,Karnataka,Tumkur,16.9,0,3.27,0,14.51,144.03,178.71
66,2003,5,Karnataka,Tumkur,12.29,0,1.61,0,13.37,157.87,185.14
66,2004,5,Karnataka,Tumkur,24.99,0,1.37,0,12.54,183.65,222.55
66,2005,5,Karnataka,Tumkur,38.12,0,0.75,0,15.86,189.72,244.45
66,2006,5,Karnataka,Tumkur,28.63,0,1.3,0,14.01,116.71,160.64
66,2007,5,Karnataka,Tumkur,29.46,-1,0.88,0,20.82,187.37,238.53
66,2008,5,Karnataka,Tumkur,39.39,0,1.11,0,20.22,198.39,259.11
66,2009,5,Karnataka,Tumkur,36.04,0,2.56,0,20.31,180.01,238.92
67,1966,5,Karnataka,Mysore,2.7,0,0.1,0,0,-1,2.8
67,1967,5,Karnataka,Mysore,1.1,0,0.2,0,1.2,-1,2.5
67,1968,5,Karnataka,Mysore,1.1,0,1.4,0,4.2,-1,6.7
67,1969,5,Karnataka,Mysore,2,0.3,7,0,4.6,-1,13.9
67,1970,5,Karnataka,Mysore,4.6,0,5.8,0.2,8.9,-1,19.5
67,1971,5,Karnataka,Mysore,5.9,0,6.8,0.6,8.2,-1,21.5
67,1972,5,Karnataka,Mysore,8.1,0,15.7,0.4,12.1,-1,36.3
67,1973,5,Karnataka,Mysore,13.1,0,21.2,2,14,-1,50.3
67,1974,5,Karnataka,Mysore,14.7,0.1,28.9,1.6,14.8,-1,60.1
67,1975,5,Karnataka,Mysore,25.7,0.2,37.4,2.6,17,-1,82.9
67,1976,5,Karnataka,Mysore,38,0.1,26.7,0.9,10.9,-1,76.6
67,1977,5,Karnataka,Mysore,46,0.1,47.6,1.3,12.1,-1,107.1
67,1978,5,Karnataka,Mysore,45.2,16.5,32.3,2.1,16.5,-1,112.6
67,1979,5,Karnataka,Mysore,60.6,0,39,1.6,18.3,-1,119.5
67,1980,5,Karnataka,Mysore,57.7,0.1,30.3,5.6,18.3,-1,112
67,1981,5,Karnataka,Mysore,64.3,22,38,4.8,22,-1,151.1
67,1982,5,Karnataka,Mysore,55.5,0,44.9,1.4,17.8,-1,119.6
67,1983,5,Karnataka,Mysore,55.5,0,32.1,4,21.4,-1,113
67,1984,5,Karnataka,Mysore,55.1,0,27.1,3,16.6,-1,101.8
67,1985,5,Karnataka,Mysore,47.8,0,28.9,2.9,18.5,-1,98.1
67,1986,5,Karnataka,Mysore,55.5,0,38.7,3.4,25.6,-1,123.2
67,1987,5,Karnataka,Mysore,48.1,0,27.7,3.5,19.8,-1,99.1
67,1988,5,Karnataka,Mysore,73,0.1,30.6,1.7,16.8,-1,122.2
67,1989,5,Karnataka,Mysore,74.4,0,31.7,2.3,17,-1,125.4
67,1990,5,Karnataka,Mysore,71.21,0.04,29.62,2.07,13.5,65.41,181.85
67,1991,5,Karnataka,Mysore,95.11,0,35.43,4.51,15.44,93.33,243.82
67,1992,5,Karnataka,Mysore,104.14,0,37.26,1.81,15.8,108.34,267.35
67,1993,5,Karnataka,Mysore,113.81,0.08,35.76,1.84,16.89,105.63,274.01
67,1994,5,Karnataka,Mysore,116.67,0.02,39.56,2,20.53,95.06,273.84
67,1995,5,Karnataka,Mysore,112.69,0.04,23.96,0.8,22.51,99.83,259.83
67,1996,5,Karnataka,Mysore,123,0.04,21.44,0.54,23.13,100.6,268.75
67,1997,5,Karnataka,Mysore,126.05,0,17.57,0.31,20.71,96.2,260.84
67,1998,5,Karnataka,Mysore,127.51,0,2.05,0.06,2.74,9.38,141.74
67,1999,5,Karnataka,Mysore,116.25,0,1.16,0.07,4.28,5.33,127.09
67,2000,5,Karnataka,Mysore,126.13,0,17.27,0.68,41.9,91.84,277.82
67,2001,5,Karnataka,Mysore,132.57,0,17.44,0.2,32.15,99.97,282.33
67,2002,5,Karnataka,Mysore,95.08,0,15.88,0.32,34.84,93.25,239.37
67,2003,5,Karnataka,Mysore,92.37,0,13.75,0.16,36.5,91.01,233.78
67,2004,5,Karnataka,Mysore,133.76,0,22.22,0.46,38.34,102.56,297.34
67,2005,5,Karnataka,Mysore,138.71,0,20.29,0.54,44.97,122.99,327.49
67,2006,5,Karnataka,Mysore,130.32,0,20.4,0.31,55.46,84.5,291
67,2007,5,Karnataka,Mysore,141.34,-1,15.49,0.68,64.73,97.74,319.97
67,2008,5,Karnataka,Mysore,143.09,0,14.26,0.21,67.85,83.82,309.23
67,2009,5,Karnataka,Mysore,140.76,0,16.62,0.46,67.29,81.97,307.11
68,1966,5,Karnataka,Mandya,0,0,0,0,0,-1,-1
68,1967,5,Karnataka,Mandya,0.5,0,0.1,0,1,-1,1.6
68,1968,5,Karnataka,Mandya,0.3,0,1.6,0,3,-1,4.9
68,1969,5,Karnataka,Mandya,1.5,0,3.2,0,1,-1,5.7
68,1970,5,Karnataka,Mandya,6,0,2.5,0,0.9,-1,9.4
68,1971,5,Karnataka,Mandya,6.8,0,2.2,0,0.4,-1,9.4
68,1972,5,Karnataka,Mandya,14,0.1,2.2,0,0.3,-1,16.6
68,1973,5,Karnataka,Mandya,19.7,0.1,2.5,0,0.8,-1,23.1
68,1974,5,Karnataka,Mandya,19.9,0.1,3.4,0,1.1,-1,24.5
68,1975,5,Karnataka,Mandya,30.1,0.1,3.1,0,0.9,-1,34.2
68,1976,5,Karnataka,Mandya,38.5,0.1,1.2,0,0.5,-1,40.3
68,1977,5,Karnataka,Mandya,48.3,0.1,5.7,0,0.5,-1,54.6
68,1978,5,Karnataka,Mandya,45.3,0,4.3,0,0.3,-1,49.9
68,1979,5,Karnataka,Mandya,58.2,0,2.5,0,0.2,-1,60.9
68,1980,5,Karnataka,Mandya,55.3,0,2.5,0,0.5,-1,58.3
68,1981,5,Karnataka,Mandya,63.1,1,4.1,0,1,-1,69.2
68,1982,5,Karnataka,Mandya,59.3,0,1.8,0,0.3,-1,61.4
68,1983,5,Karnataka,Mandya,58.5,0,5.3,0,0.1,-1,63.9
68,1984,5,Karnataka,Mandya,58,0,4.5,0,0.1,-1,62.6
68,1985,5,Karnataka,Mandya,50.4,0,4.8,0,0.1,-1,55.3
68,1986,5,Karnataka,Mandya,58.5,0,6.4,0,0.1,-1,65
68,1987,5,Karnataka,Mandya,50.7,0,4.6,0,0.1,-1,55.4
68,1988,5,Karnataka,Mandya,67.3,0,2.7,0.1,0.2,-1,70.3
68,1989,5,Karnataka,Mandya,69.5,0,2,0.1,0.1,-1,71.7
68,1990,5,Karnataka,Mandya,65.76,0,1.69,0,0.05,72.69,140.19
68,1991,5,Karnataka,Mandya,73.23,0,8.81,0,0.03,93.78,175.85
68,1992,5,Karnataka,Mandya,75.26,0,4.59,0,0.06,82.81,162.72
68,1993,5,Karnataka,Mandya,73.64,0,0.96,0,0.02,73.91,148.53
68,1994,5,Karnataka,Mandya,73.28,0,1.95,0,0.05,57.74,133.02
68,1995,5,Karnataka,Mandya,71.35,0,1.24,0,0.03,97.22,169.84
68,1996,5,Karnataka,Mandya,82.05,0,1.2,0,0.05,93.9,177.2
68,1997,5,Karnataka,Mandya,84.61,0,0.7,0,0.1,84.52,169.93
68,1998,5,Karnataka,Mandya,79.49,0,0,0,0,8.66,88.15
68,1999,5,Karnataka,Mandya,78.87,0,0.04,0,0.03,10.1,89.04
68,2000,5,Karnataka,Mandya,78.71,0,1.19,0,0.31,78.27,158.48
68,2001,5,Karnataka,Mandya,71.96,0,0.23,0,0,77,149.19
68,2002,5,Karnataka,Mandya,43.1,0,0.17,0,3.21,52.79,99.27
68,2003,5,Karnataka,Mandya,54.5,0,0.08,0,3.49,65.5,123.57
68,2004,5,Karnataka,Mandya,91.89,0,0.28,0,4.12,66.65,162.94
68,2005,5,Karnataka,Mandya,83.81,0,0.02,0,2.6,75.33,161.76
68,2006,5,Karnataka,Mandya,68.49,0,0,0,3.25,20.66,92.41
68,2007,5,Karnataka,Mandya,86.72,-1,0,0,2.17,67.16,156.05
68,2008,5,Karnataka,Mandya,89.29,0,0,0,5.94,79.67,174.9
68,2009,5,Karnataka,Mandya,79.89,0,0,0,4.07,65.59,149.55
69,1966,5,Karnataka,Hassan,0.4,0,0.1,0,0.1,-1,0.6
69,1967,5,Karnataka,Hassan,1.7,0,0,0,1.9,-1,3.6
69,1968,5,Karnataka,Hassan,0.4,0,0.2,0,2.5,-1,3.1
69,1969,5,Karnataka,Hassan,0.9,0.2,1.3,0,2,-1,4.4
69,1970,5,Karnataka,Hassan,2.4,0.2,1.3,0,3.1,-1,7
69,1971,5,Karnataka,Hassan,2.5,0.2,0.7,0,2.4,-1,5.8
69,1972,5,Karnataka,Hassan,8.4,0.2,0.9,0,3.4,-1,12.9
69,1973,5,Karnataka,Hassan,9.9,0.2,3.2,0,4.3,-1,17.6
69,1974,5,Karnataka,Hassan,7.8,0.4,6.8,0,5.4,-1,20.4
69,1975,5,Karnataka,Hassan,13.1,0.3,14.3,0,6.3,-1,34
69,1976,5,Karnataka,Hassan,9.9,0.2,3.6,0,2.8,-1,16.5
69,1977,5,Karnataka,Hassan,20.7,0.2,13.9,0,5.8,-1,40.6
69,1978,5,Karnataka,Hassan,26.9,0.1,9.8,0,5.5,-1,42.3
69,1979,5,Karnataka,Hassan,34.5,0,6.8,0,5.8,-1,47.1
69,1980,5,Karnataka,Hassan,40.8,0,10.7,0,8.1,-1,59.6
69,1981,5,Karnataka,Hassan,43.1,10,8.9,0,10,-1,72
69,1982,5,Karnataka,Hassan,40.7,0,9.3,0,7.6,-1,57.6
69,1983,5,Karnataka,Hassan,50.8,0,12.5,0,6.9,-1,70.2
69,1984,5,Karnataka,Hassan,50.4,0,10.6,0,5.4,-1,66.4
69,1985,5,Karnataka,Hassan,43.8,0,11.3,0,6,-1,61.1
69,1986,5,Karnataka,Hassan,50.8,0,15.1,0,8.3,-1,74.2
69,1987,5,Karnataka,Hassan,44,0,10.8,0,6.4,-1,61.2
69,1988,5,Karnataka,Hassan,40.4,0,9.7,0,3.4,-1,53.5
69,1989,5,Karnataka,Hassan,42.1,0,5.9,0,4.5,-1,52.5
69,1990,5,Karnataka,Hassan,38.68,0,5.35,0,3.83,112.43,160.29
69,1991,5,Karnataka,Hassan,48.25,0,7.34,0,5.02,132.78,193.39
69,1992,5,Karnataka,Hassan,49.5,0,5.78,0,5.59,130.64,191.51
69,1993,5,Karnataka,Hassan,46.78,0,4.8,0,4.31,130.13,186.02
69,1994,5,Karnataka,Hassan,57.6,0,10.27,0,6.41,138.63,212.91
69,1995,5,Karnataka,Hassan,52.54,0,2.78,0,5.58,109.41,170.31
69,1996,5,Karnataka,Hassan,57.5,0,3.4,0,5.15,126.38,192.43
69,1997,5,Karnataka,Hassan,61.69,0,3.53,0,4.82,120.63,190.67
69,1998,5,Karnataka,Hassan,62.21,0,0,0,0,0.59,62.8
69,1999,5,Karnataka,Hassan,63.28,0,0,0,0.21,0.73,64.22
69,2000,5,Karnataka,Hassan,60.82,0,1.66,0,14.75,128.58,205.81
69,2001,5,Karnataka,Hassan,47.13,0,1.23,0,15.11,112.68,176.15
69,2002,5,Karnataka,Hassan,41.92,0,6.62,0,19.16,112.18,179.88
69,2003,5,Karnataka,Hassan,32.2,0,4.44,0,21.92,138.86,197.42
69,2004,5,Karnataka,Hassan,44.25,0,3.01,0,30.07,105.61,182.94
69,2005,5,Karnataka,Hassan,44.78,0,2.53,0,32.23,101.97,181.51
69,2006,5,Karnataka,Hassan,46.43,0,5.28,0,41.18,80,172.89
69,2007,5,Karnataka,Hassan,46.66,-1,3.14,0,47.43,74.98,172.22
69,2008,5,Karnataka,Hassan,47.64,0,3.26,0,41.75,73.66,166.32
69,2009,5,Karnataka,Hassan,44.41,0,3.31,0,62.83,70.03,180.58
70,1966,5,Karnataka,Shimoge,4.1,0,0.6,0,0,-1,4.7
70,1967,5,Karnataka,Shimoge,7.4,0,1.4,0,1.9,-1,10.7
70,1968,5,Karnataka,Shimoge,16.2,0.1,3.4,0,0.7,-1,20.4
70,1969,5,Karnataka,Shimoge,29.4,0.5,11.3,0.1,0.6,-1,41.9
70,1970,5,Karnataka,Shimoge,34.9,0.2,17.4,0.2,1.2,-1,53.9
70,1971,5,Karnataka,Shimoge,36.8,0.1,16.5,0,0.7,-1,54.1
70,1972,5,Karnataka,Shimoge,23.4,0.1,24.7,0,0.6,-1,48.8
70,1973,5,Karnataka,Shimoge,57.5,0.4,36.8,0,0.5,-1,95.2
70,1974,5,Karnataka,Shimoge,69.3,0.6,34.7,0,1.1,-1,105.7
70,1975,5,Karnataka,Shimoge,91.9,1.2,40.1,0,2.5,-1,135.7
70,1976,5,Karnataka,Shimoge,70.5,0.3,18.7,0,2.7,-1,92.2
70,1977,5,Karnataka,Shimoge,98.7,0.6,47.2,0,2.1,-1,148.6
70,1978,5,Karnataka,Shimoge,100.3,0.3,31,0,1.1,-1,132.7
70,1979,5,Karnataka,Shimoge,119.5,0.1,25.3,0,1.3,-1,146.2
70,1980,5,Karnataka,Shimoge,120.4,0.3,32.7,0,1.2,-1,154.6
70,1981,5,Karnataka,Shimoge,127.2,0.3,24.6,0,1.2,-1,153.3
70,1982,5,Karnataka,Shimoge,140.6,0.2,26.3,0,1,-1,168.1
70,1983,5,Karnataka,Shimoge,149.2,0.1,25.9,0,2,-1,177.2
70,1984,5,Karnataka,Shimoge,148,0.1,21.9,0,1.6,-1,171.6
70,1985,5,Karnataka,Shimoge,128.6,0.1,23.3,0,1.7,-1,153.7
70,1986,5,Karnataka,Shimoge,149.2,0.1,31.3,0,2.4,-1,183
70,1987,5,Karnataka,Shimoge,129.3,0.1,22.3,0,1.9,-1,153.6
70,1988,5,Karnataka,Shimoge,124,0,24.1,0,7.9,-1,156
70,1989,5,Karnataka,Shimoge,126.2,0,23,0,6.9,-1,156.1
70,1990,5,Karnataka,Shimoge,128.57,0.01,20.02,0,8.6,32.63,189.83
70,1991,5,Karnataka,Shimoge,119.95,0.04,21.21,0,8.78,29.44,179.42
70,1992,5,Karnataka,Shimoge,147.72,0.01,23.54,0,15.2,29.97,216.44
70,1993,5,Karnataka,Shimoge,146.96,0,21.21,0,17.1,33.96,219.23
70,1994,5,Karnataka,Shimoge,150.17,0,16.36,0,16.12,25.23,207.88
70,1995,5,Karnataka,Shimoge,142.23,0,13.38,0,19.25,26.79,201.65
70,1996,5,Karnataka,Shimoge,147.54,0,16.11,0,33.05,26.05,222.75
