Dist Code,Year,State Code,State Name,District,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
64,1966,5,Karnataka,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,1967,5,Karnataka,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,1968,5,Karnataka,Bangalore,-1,70.4,-1,66.5,-1,-1,80.2,-1,130.8,-1,-1,-1,-1,-1,-1,-1,-1
64,1969,5,Karnataka,Bangalore,30,58.6,-1,-1,-1,-1,70.5,-1,124.8,-1,139.6,-1,300.9,104.8,-1,-1,-1
64,1970,5,Karnataka,Bangalore,-1,62.5,-1,-1,-1,-1,67.6,-1,91.8,-1,136,176,178.8,114.6,-1,-1,-1
64,1971,5,Karnataka,Bangalore,-1,66.5,-1,-1,-1,-1,67.1,-1,-1,-1,112.7,195.3,139,117.6,-1,95,-1
64,1972,5,Karnataka,Bangalore,-1,83.6,-1,-1,-1,-1,92.3,-1,-1,-1,155.4,224,198.6,194.3,-1,110,-1
64,1973,5,Karnataka,Bangalore,-1,132.7,-1,-1,-1,-1,130.5,-1,-1,-1,236,319.1,236.8,265.8,-1,115.5,-1
64,1974,5,Karnataka,Bangalore,-1,150.2,-1,-1,-1,-1,168.1,-1,-1,-1,228.9,346.7,280.9,192.6,-1,150,-1
64,1975,5,Karnataka,Bangalore,-1,101.4,-1,-1,-1,77,83.8,-1,-1,-1,156.9,315,-1,122.2,-1,-1,-1
64,1976,5,Karnataka,Bangalore,-1,122.7,-1,-1,-1,110.9,131.6,-1,-1,-1,190.1,-1,-1,252.1,-1,-1,-1
64,1977,5,Karnataka,Bangalore,-1,100.8,-1,-1,-1,104.3,100.1,-1,-1,-1,223,326.9,-1,196.1,-1,-1,-1
64,1978,5,Karnataka,Bangalore,-1,97.4,-1,-1,-1,90.3,92,-1,-1,-1,213.7,291.8,-1,170.6,-1,-1,-1
64,1979,5,Karnataka,Bangalore,-1,103.1,-1,-1,-1,102.4,99.5,-1,-1,-1,260.9,451.9,-1,253.2,-1,-1,-1
64,1980,5,Karnataka,Bangalore,-1,132.7,-1,-1,-1,136.8,167.4,-1,-1,-1,315.7,467.7,-1,328.3,-1,-1,-1
64,1981,5,Karnataka,Bangalore,-1,150.7,-1,-1,-1,137.2,154.1,-1,-1,-1,352.9,471.3,-1,372,-1,-1,-1
64,1982,5,Karnataka,Bangalore,-1,157.3,-1,-1,-1,157.4,165.4,-1,-1,-1,355.2,-1,-1,333.4,-1,-1,-1
64,1983,5,Karnataka,Bangalore,-1,178.9,-1,-1,-1,157.1,166.5,-1,-1,-1,370.6,475,-1,439.7,-1,-1,-1
64,1984,5,Karnataka,Bangalore,-1,161.6,-1,-1,-1,-1,155.9,-1,-1,-1,468.8,676.2,-1,380,-1,21.5,-1
64,1985,5,Karnataka,Bangalore,-1,191.3,-1,-1,187.8,-1,165.6,-1,-1,-1,463.3,-1,-1,306.9,-1,-1,-1
64,1986,5,Karnataka,Bangalore,-1,177.5,-1,-1,-1,-1,164.1,-1,190,-1,490.6,-1,-1,400,-1,-1,-1
64,1987,5,Karnataka,Bangalore,-1,192.8,-1,-1,-1,-1,175.3,-1,-1,-1,641,-1,-1,-1,-1,-1,-1
64,1988,5,Karnataka,Bangalore,-1,241,-1,-1,-1,197,226,-1,-1,-1,554,-1,-1,-1,-1,-1,-1
64,1989,5,Karnataka,Bangalore,-1,220,-1,-1,-1,212,199,-1,-1,-1,553,-1,-1,-1,-1,-1,-1
65,1966,5,Karnataka,Kolar,-1,88.3,138.3,-1,-1,-1,97.1,-1,-1,-1,126.5,-1,-1,-1,-1,-1,-1
65,1967,5,Karnataka,Kolar,-1,74.6,131.4,-1,-1,-1,83.1,-1,-1,-1,78.3,-1,-1,-1,-1,165,-1
65,1968,5,Karnataka,Kolar,-1,73.8,122.3,-1,-1,-1,86.4,-1,-1,-1,121.3,-1,-1,-1,-1,163.3,-1
65,1969,5,Karnataka,Kolar,-1,62.5,101,-1,-1,-1,72.9,-1,-1,-1,146,-1,-1,-1,-1,57.5,-1
65,1970,5,Karnataka,Kolar,-1,65.9,108,-1,-1,-1,69.4,-1,-1,-1,146,-1,-1,-1,-1,87.7,-1
65,1971,5,Karnataka,Kolar,-1,74.5,105.1,-1,-1,-1,71.1,-1,-1,-1,133.7,-1,-1,-1,-1,99.8,-1
65,1972,5,Karnataka,Kolar,-1,102.5,139.5,-1,95,86.3,99,-1,-1,-1,214.8,-1,-1,-1,-1,130.9,-1
65,1973,5,Karnataka,Kolar,-1,116.3,223.6,-1,104.5,120.2,132.8,-1,-1,-1,233.8,-1,-1,-1,-1,105,-1
65,1974,5,Karnataka,Kolar,-1,142.4,187.1,-1,138,158,164.9,-1,-1,-1,234,-1,-1,-1,-1,139.6,-1
65,1975,5,Karnataka,Kolar,-1,89.1,-1,-1,69,-1,72.3,-1,-1,-1,137.9,-1,-1,-1,-1,132.8,-1
65,1976,5,Karnataka,Kolar,-1,121.9,-1,-1,100.4,107.5,132.4,-1,-1,-1,244.6,-1,-1,-1,-1,132,-1
65,1977,5,Karnataka,Kolar,-1,107.3,-1,-1,103.9,100,102.8,-1,-1,-1,214.6,-1,-1,-1,-1,117,-1
65,1978,5,Karnataka,Kolar,-1,93.8,-1,-1,67.2,80.2,86.3,-1,-1,-1,186.7,-1,-1,-1,-1,113,-1
65,1979,5,Karnataka,Kolar,-1,108.9,-1,-1,80.9,91.2,97.1,-1,-1,-1,259.2,-1,-1,-1,-1,158,-1
65,1980,5,Karnataka,Kolar,-1,136.4,-1,-1,128.9,133.9,170.4,-1,-1,-1,361.5,-1,-1,-1,-1,249.6,-1
65,1981,5,Karnataka,Kolar,-1,152.8,-1,-1,121.9,147.8,158.7,-1,-1,-1,374.1,-1,-1,-1,-1,188.3,-1
65,1982,5,Karnataka,Kolar,-1,153.9,-1,-1,141.1,147.3,160,-1,-1,-1,369.2,-1,-1,-1,-1,159.4,-1
65,1983,5,Karnataka,Kolar,-1,194.6,-1,-1,156.9,160.8,184,-1,-1,-1,407.5,-1,-1,-1,-1,184,-1
65,1984,5,Karnataka,Kolar,-1,-1,-1,-1,143.8,152.9,164,-1,-1,-1,440.9,-1,-1,-1,-1,-1,-1
65,1985,5,Karnataka,Kolar,-1,186,-1,-1,-1,-1,173.7,-1,-1,-1,420,-1,-1,-1,-1,-1,-1
65,1986,5,Karnataka,Kolar,-1,-1,-1,-1,155.7,-1,180,-1,-1,-1,520.5,-1,-1,-1,-1,-1,-1
65,1987,5,Karnataka,Kolar,-1,-1,-1,-1,-1,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1988,5,Karnataka,Kolar,-1,-1,-1,-1,177,202,-1,-1,-1,-1,506,-1,-1,-1,-1,-1,-1
65,1989,5,Karnataka,Kolar,-1,-1,-1,-1,175,232,-1,-1,-1,-1,641,-1,-1,-1,-1,-1,-1
65,1990,5,Karnataka,Kolar,-1,-1,-1,-1,189,233,-1,-1,-1,-1,1007,-1,-1,-1,-1,-1,-1
65,1991,5,Karnataka,Kolar,-1,-1,-1,-1,-1,310,220,-1,-1,-1,994,-1,-1,-1,-1,-1,-1
65,1992,5,Karnataka,Kolar,440,-1,-1,-1,-1,-1,225,-1,-1,-1,893,-1,-1,-1,-1,-1,-1
65,1993,5,Karnataka,Kolar,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1994,5,Karnataka,Kolar,-1,352,-1,-1,-1,-1,235,-1,-1,-1,972,-1,-1,-1,-1,-1,-1
65,1995,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1996,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1997,5,Karnataka,Kolar,-1,466,706,399,421,372,349,-1,1289,1531,1132,1568,-1,1112,1257,-1,1887
65,1998,5,Karnataka,Kolar,-1,354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,1999,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,968,-1,-1,-1,-1,-1,-1
65,2000,5,Karnataka,Kolar,-1,473,-1,-1,-1,386,464,-1,-1,-1,1186,-1,-1,-1,-1,-1,-1
65,2001,5,Karnataka,Kolar,-1,513,-1,-1,-1,-1,-1,-1,-1,-1,1046,-1,-1,-1,-1,-1,-1
65,2002,5,Karnataka,Kolar,-1,365,-1,-1,-1,-1,414,-1,-1,-1,965,-1,-1,-1,-1,-1,-1
65,2003,5,Karnataka,Kolar,-1,395,-1,-1,-1,-1,417,-1,-1,-1,987,-1,-1,-1,-1,-1,-1
65,2004,5,Karnataka,Kolar,-1,490,-1,-1,-1,382,375,-1,-1,-1,1190,-1,-1,-1,-1,-1,-1
65,2005,5,Karnataka,Kolar,-1,523,-1,-1,-1,367,395,-1,1606,-1,1170,-1,-1,-1,-1,-1,-1
65,2006,5,Karnataka,Kolar,-1,567,-1,-1,-1,675,-1,-1,-1,-1,1485,-1,-1,-1,-1,-1,-1
65,2007,5,Karnataka,Kolar,-1,1143,-1,-1,-1,-1,831,-1,-1,-1,2013,-1,-1,-1,-1,-1,-1
65,2008,5,Karnataka,Kolar,-1,950,-1,-1,-1,776,1000,-1,-1,-1,2094,-1,-1,2508,-1,-1,-1
65,2009,5,Karnataka,Kolar,-1,-1,-1,-1,-1,1005,986,-1,-1,-1,2394,-1,-1,2375,-1,-1,-1
65,2010,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2241,-1,-1,-1,-1,-1,-1
65,2011,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,1064,-1,-1,-1,2385,-1,-1,-1,-1,-1,-1
65,2012,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,1690,-1,-1,-1,3495,-1,-1,-1,-1,-1,-1
65,2013,5,Karnataka,Kolar,-1,1638,-1,-1,-1,-1,1570,-1,-1,-1,2691,-1,-1,-1,-1,-1,-1
65,2014,5,Karnataka,Kolar,-1,1698,-1,-1,-1,-1,1701,-1,-1,-1,3683,-1,-1,-1,-1,-1,-1
65,2015,5,Karnataka,Kolar,-1,1779,-1,-1,-1,-1,1731,-1,-1,-1,3716,-1,-1,-1,-1,-1,-1
65,2016,5,Karnataka,Kolar,-1,-1,-1,-1,-1,-1,2006,-1,-1,3435,4732,-1,-1,-1,-1,-1,-1
66,1966,5,Karnataka,Tumkur,-1,75.6,-1,-1,-1,-1,76.8,-1,-1,101.8,157.1,-1,-1,128.3,-1,-1,-1
66,1967,5,Karnataka,Tumkur,-1,74.6,-1,-1,-1,-1,89.3,-1,-1,115,91.3,-1,-1,82.7,-1,-1,-1
66,1968,5,Karnataka,Tumkur,-1,73.8,-1,-1,-1,-1,75.1,-1,-1,83.1,109.1,-1,-1,84,-1,-1,-1
66,1969,5,Karnataka,Tumkur,-1,57,-1,-1,-1,-1,-1,-1,-1,100,135.2,-1,-1,99,-1,-1,-1
66,1970,5,Karnataka,Tumkur,-1,65.6,-1,54.3,-1,-1,68.3,-1,-1,73.5,143.5,-1,-1,116.4,-1,-1,-1
66,1971,5,Karnataka,Tumkur,-1,70,-1,68,-1,-1,69,-1,-1,144,139,-1,-1,108,-1,-1,-1
66,1972,5,Karnataka,Tumkur,-1,78,-1,82,-1,-1,90,-1,158,142,194,-1,-1,202,-1,123,-1
66,1973,5,Karnataka,Tumkur,-1,126.9,-1,108.8,-1,-1,127.2,-1,224.7,201.7,241.5,-1,-1,236.3,-1,98.7,-1
66,1974,5,Karnataka,Tumkur,-1,151.2,-1,145.9,-1,-1,154.7,-1,260.4,264.8,245.2,-1,-1,157.2,-1,135,-1
66,1975,5,Karnataka,Tumkur,-1,102,-1,83.3,-1,75.6,87.2,-1,-1,120.5,163.9,-1,-1,125.4,-1,143.1,-1
66,1976,5,Karnataka,Tumkur,-1,119.4,-1,103.2,-1,113.7,129.5,-1,-1,291.7,275.5,-1,-1,286.3,-1,151,-1
66,1977,5,Karnataka,Tumkur,-1,100,-1,92,-1,92,99,-1,-1,244,258,-1,-1,247,-1,118,-1
66,1978,5,Karnataka,Tumkur,-1,94.4,-1,83.8,-1,89.8,91,-1,-1,365.7,205.5,-1,-1,189.5,-1,89,-1
66,1979,5,Karnataka,Tumkur,-1,102.7,-1,88,-1,97.3,93,-1,-1,295.2,228,-1,-1,249.3,-1,182.3,-1
66,1980,5,Karnataka,Tumkur,-1,127.5,-1,120.4,-1,121.7,148.1,-1,-1,303,330.8,-1,-1,263.5,-1,249.7,-1
66,1981,5,Karnataka,Tumkur,-1,155.3,-1,146,-1,141.8,160.6,-1,-1,395.7,397.8,-1,-1,296.9,-1,200,-1
66,1982,5,Karnataka,Tumkur,-1,157.5,-1,135.8,-1,144.5,157.3,-1,-1,375.9,404.1,-1,-1,316.8,-1,167.6,-1
66,1983,5,Karnataka,Tumkur,-1,204.3,-1,158.4,-1,158.7,176.2,-1,-1,430,449.4,-1,-1,488,-1,199,-1
66,1984,5,Karnataka,Tumkur,-1,168.1,-1,129.4,-1,-1,164.8,-1,-1,-1,409.5,-1,-1,-1,-1,-1,-1
66,1985,5,Karnataka,Tumkur,-1,187.8,-1,159.8,-1,-1,-1,-1,-1,-1,339.5,-1,-1,-1,-1,-1,-1
66,1986,5,Karnataka,Tumkur,-1,187.1,-1,-1,-1,-1,167.2,-1,-1,-1,546.6,-1,-1,-1,-1,-1,-1
66,1987,5,Karnataka,Tumkur,-1,204,-1,-1,-1,-1,-1,-1,-1,-1,692,-1,-1,-1,-1,167,-1
66,1988,5,Karnataka,Tumkur,-1,225,-1,-1,-1,-1,208,-1,-1,-1,509,-1,-1,-1,-1,-1,-1
66,1989,5,Karnataka,Tumkur,-1,222,-1,-1,-1,-1,205,-1,-1,-1,678,-1,-1,-1,-1,-1,-1
66,1990,5,Karnataka,Tumkur,-1,246,-1,-1,-1,-1,191,-1,-1,-1,960,-1,-1,-1,-1,-1,-1
66,1991,5,Karnataka,Tumkur,-1,305,-1,-1,-1,-1,215,-1,-1,-1,1025,-1,-1,-1,-1,-1,-1
66,1992,5,Karnataka,Tumkur,-1,376,-1,-1,-1,-1,-1,-1,-1,-1,867,-1,-1,-1,-1,-1,-1
66,1993,5,Karnataka,Tumkur,,354,-1,-1,-1,-1,250,-1,-1,-1,899,-1,-1,-1,-1,-1,-1
66,1994,5,Karnataka,Tumkur,-1,424,-1,-1,-1,-1,295,-1,-1,-1,1080,-1,-1,-1,-1,-1,-1
66,1995,5,Karnataka,Tumkur,-1,454,-1,-1,-1,-1,371,-1,-1,-1,1186,-1,-1,-1,-1,-1,-1
66,1996,5,Karnataka,Tumkur,-1,490,-1,344,-1,372,358,-1,-1,-1,1230,-1,-1,963,-1,-1,-1
66,1997,5,Karnataka,Tumkur,-1,474,706,398,421,372,358,-1,1289,1531,1115,1568,-1,1127,1257,-1,1887
66,1998,5,Karnataka,Tumkur,-1,495,-1,438,-1,-1,376,-1,-1,-1,1310,-1,-1,-1,-1,-1,-1
66,1999,5,Karnataka,Tumkur,-1,554,-1,500,-1,-1,501,-1,-1,-1,1133,-1,-1,-1,-1,-1,-1
66,2000,5,Karnataka,Tumkur,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,2001,5,Karnataka,Tumkur,-1,570,-1,-1,-1,464,372,-1,-1,-1,1226,-1,-1,-1,-1,-1,-1
66,2002,5,Karnataka,Tumkur,-1,573,-1,-1,-1,473,480,-1,-1,-1,1594,-1,-1,-1,-1,-1,-1
66,2003,5,Karnataka,Tumkur,-1,600,-1,-1,-1,481,513,-1,-1,-1,1681,-1,-1,-1,-1,-1,-1
66,2004,5,Karnataka,Tumkur,-1,588,-1,500,-1,530,476,-1,-1,-1,1431,-1,-1,1250,-1,-1,-1
66,2005,5,Karnataka,Tumkur,-1,602,-1,469,-1,528,487,-1,-1,-1,1472,-1,-1,1381,-1,-1,-1
66,2006,5,Karnataka,Tumkur,-1,568,-1,-1,-1,678,652,-1,-1,-1,1784,-1,-1,-1,-1,-1,-1
66,2007,5,Karnataka,Tumkur,-1,808,-1,-1,-1,-1,686,-1,-1,-1,2392,-1,-1,-1,-1,-1,-1
66,2008,5,Karnataka,Tumkur,-1,1054,-1,972,-1,792,876,-1,-1,-1,2127,-1,-1,2508,-1,-1,-1
66,2009,5,Karnataka,Tumkur,-1,-1,-1,-1,-1,861,891,-1,-1,3899,2525,-1,-1,2375,-1,-1,-1
66,2010,5,Karnataka,Tumkur,1000,-1,-1,-1,-1,905,-1,-1,-1,3024,2656,-1,-1,-1,-1,-1,-1
66,2011,5,Karnataka,Tumkur,550,-1,-1,-1,-1,1119,1005,-1,-1,2702,3202,-1,-1,-1,-1,-1,-1
66,2012,5,Karnataka,Tumkur,300,-1,-1,-1,-1,1362,1741,-1,-1,3100,4164,-1,-1,-1,-1,-1,-1
66,2013,5,Karnataka,Tumkur,400,-1,-1,-1,-1,1302,1615,-1,-1,3233,3162,-1,-1,-1,-1,-1,-1
66,2014,5,Karnataka,Tumkur,450,1378,-1,-1,-1,1281,1630,-1,-1,3884,4467,-1,-1,-1,-1,-1,-1
66,2015,5,Karnataka,Tumkur,-1,1499,-1,-1,-1,1470,1610,-1,-1,4295,3963,-1,-1,-1,-1,-1,-1
66,2016,5,Karnataka,Tumkur,-1,1833.5,-1,-1,-1,1597.5,2592,-1,-1,4800,4140.5,-1,-1,-1,-1,-1,-1
67,1966,5,Karnataka,Mysore,-1,65.6,-1,78.8,-1,-1,71,-1,-1,63.2,115.6,126.4,-1,82.1,-1,47,-1
67,1967,5,Karnataka,Mysore,-1,81.8,-1,80,-1,-1,71.2,-1,-1,-1,-1,156.3,-1,95.7,-1,-1,-1
67,1968,5,Karnataka,Mysore,-1,81.1,-1,72.6,-1,-1,69.6,-1,-1,-1,116,208.1,-1,63.2,-1,31.5,-1
67,1969,5,Karnataka,Mysore,-1,67.1,-1,61.6,-1,-1,67.6,-1,-1,-1,97.6,177.3,-1,97.4,-1,90,-1
67,1970,5,Karnataka,Mysore,-1,64.2,-1,58.9,-1,-1,68,-1,-1,-1,80.4,221.7,-1,133.1,-1,-1,-1
67,1971,5,Karnataka,Mysore,-1,71.2,-1,59.3,-1,-1,63.6,-1,159.3,-1,88.2,215.3,-1,128.6,-1,136.8,-1
67,1972,5,Karnataka,Mysore,-1,83.2,-1,95.1,-1,-1,91.4,-1,162.8,108.3,139.4,296.1,-1,140.9,-1,-1,-1
67,1973,5,Karnataka,Mysore,-1,107.6,-1,107.3,-1,-1,99.8,-1,182.7,147.4,200.6,326.3,-1,159.7,-1,-1,-1
67,1974,5,Karnataka,Mysore,-1,133.3,-1,125,-1,-1,119.4,-1,189.1,154.1,223.4,340,-1,159.8,-1,-1,-1
67,1975,5,Karnataka,Mysore,-1,98.5,-1,88.3,-1,159,94.8,-1,181.8,142.3,120.6,326,-1,131.6,-1,135,-1
67,1976,5,Karnataka,Mysore,-1,108.8,-1,112.9,-1,111.8,122.2,-1,177.9,347.5,261.7,414.6,-1,213.8,-1,125,-1
67,1977,5,Karnataka,Mysore,-1,98,-1,92,-1,95,92,-1,204,296,233,365,-1,184,-1,132,-1
67,1978,5,Karnataka,Mysore,-1,94,-1,114,-1,86,78,-1,278,306,239,316,-1,181,-1,110,-1
67,1979,5,Karnataka,Mysore,-1,108,-1,93,-1,100,93.9,-1,316.6,278.5,221.5,410,-1,269.3,-1,205,-1
67,1980,5,Karnataka,Mysore,-1,126.6,-1,114.3,-1,107.1,153.5,-1,394.1,298.8,236.4,444,-1,277.5,-1,276.7,-1
67,1981,5,Karnataka,Mysore,-1,129.6,-1,137.4,-1,136.4,162.2,-1,436.6,356.5,375.2,503.9,-1,303.9,-1,213,-1
67,1982,5,Karnataka,Mysore,-1,137.3,-1,123,-1,119.9,141.8,-1,327.7,377.8,297.2,551,-1,328.8,-1,195.6,-1
67,1983,5,Karnataka,Mysore,-1,167,-1,156.9,-1,161.6,160.2,-1,371.1,378.1,348.9,652.2,-1,465.4,-1,201,-1
67,1984,5,Karnataka,Mysore,-1,159.7,-1,149.3,-1,-1,150.5,-1,473.8,334.4,384.8,580.3,-1,361.6,-1,239,-1
67,1985,5,Karnataka,Mysore,-1,176.6,-1,158.6,-1,-1,166.3,-1,508.4,321.2,379.5,577.8,-1,326.1,-1,255,-1
67,1986,5,Karnataka,Mysore,-1,182.5,-1,162.1,-1,183.6,180.7,-1,521.5,415.8,495,879.2,-1,367.1,-1,289,-1
67,1987,5,Karnataka,Mysore,-1,200.4,-1,171.9,-1,178,189.9,-1,475,568.3,507.5,842.5,-1,529.7,-1,318,-1
67,1988,5,Karnataka,Mysore,-1,220,-1,197,-1,-1,205,-1,689,588,474,912,-1,487,-1,330,-1
67,1989,5,Karnataka,Mysore,-1,225,-1,203,-1,-1,207,-1,488,613,555,1012,-1,496,-1,380,-1
67,1990,5,Karnataka,Mysore,-1,249,-1,205,-1,-1,198,-1,831,707,656,1037,-1,552,-1,380,-1
67,1991,5,Karnataka,Mysore,-1,352,-1,283,-1,-1,272,-1,804,804,726,1070,-1,607,-1,420,-1
67,1992,5,Karnataka,Mysore,-1,328,-1,283,-1,249,314,-1,971,-1,626,1142,-1,590,-1,-1,-1
67,1993,5,Karnataka,Mysore,-1,365,-1,262,-1,281,320,-1,-1,871,770,1310,1228,695,-1,540,-1
67,1994,5,Karnataka,Mysore,-1,451,-1,333,-1,-1,328,-1,855,1169,1019,1311,-1,719,2615,-1,-1
67,1995,5,Karnataka,Mysore,-1,433,-1,382,-1,-1,421,-1,1270,1310,872,1648,-1,816,-1,-1,-1
67,1996,5,Karnataka,Mysore,-1,484,-1,438,-1,-1,408,-1,1316,1344,1008,1553,-1,967,-1,-1,-1
